NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:05:53 2026

Terramodel  Project: mc10.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 5608.000 to End Ch 13848.485. Name:MC10

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     560, 10500.000,      0.000,         ,         ,   772737.768,  6287187.113, CH 10500.000          ,        ,
     561, 10510.000,      0.000,         ,         ,   772738.928,  6287197.046, CH 10510.000          ,        ,
     562, 10520.000,      0.000,         ,         ,   772740.308,  6287206.950, CH 10520.000          ,        ,
     563, 10520.210,      0.000,         ,         ,   772740.340,  6287207.157, CH 10520.210          ,        ,
     564, 10530.000,      0.000,         ,         ,   772741.803,  6287216.837, CH 10530.000          ,        ,
     565, 10540.000,      0.000,         ,         ,   772743.298,  6287226.725, CH 10540.000          ,        ,
     566, 10550.000,      0.000,         ,         ,   772744.793,  6287236.613, CH 10550.000          ,        ,
     567, 10560.000,     -0.000,         ,         ,   772746.288,  6287246.500, CH 10560.000          ,        ,
     568, 10570.000,      0.000,         ,         ,   772747.782,  6287256.388, CH 10570.000          ,        ,
     569, 10580.000,      0.000,         ,         ,   772749.277,  6287266.276, CH 10580.000          ,        ,
     570, 10590.000,      0.000,         ,         ,   772750.772,  6287276.163, CH 10590.000          ,        ,
     571, 10600.000,      0.000,         ,         ,   772752.267,  6287286.051, CH 10600.000          ,        ,
     572, 10610.000,      0.000,         ,         ,   772753.761,  6287295.938, CH 10610.000          ,        ,
     573, 10611.157,      0.000,         ,         ,   772753.934,  6287297.082, CH 10611.157          ,        ,
     574, 10620.000,      0.000,         ,         ,   772755.240,  6287305.829, CH 10620.000          ,        ,
     575, 10630.000,      0.000,         ,         ,   772756.598,  6287315.736, CH 10630.000          ,        ,
     576, 10640.000,      0.000,         ,         ,   772757.695,  6287325.675, CH 10640.000          ,        ,
     577, 10650.000,     -0.000,         ,         ,   772758.394,  6287335.650, CH 10650.000          ,        ,
     578, 10656.157,      0.000,         ,         ,   772758.565,  6287341.804, CH 10656.157          ,        ,
     579, 10660.000,      0.000,         ,         ,   772758.555,  6287345.647, CH 10660.000          ,        ,
     580, 10670.000,      0.000,         ,         ,   772758.097,  6287355.635, CH 10670.000          ,        ,
     581, 10680.000,      0.000,         ,         ,   772757.015,  6287365.574, CH 10680.000          ,        ,
     582, 10690.000,      0.000,         ,         ,   772755.315,  6287375.427, CH 10690.000          ,        ,
     583, 10700.000,      0.000,         ,         ,   772753.003,  6287385.155, CH 10700.000          ,        ,
     584, 10710.000,      0.000,         ,         ,   772750.088,  6287394.719, CH 10710.000          ,        ,
     585, 10720.000,      0.000,         ,         ,   772746.581,  6287404.082, CH 10720.000          ,        ,
     586, 10722.979,      0.000,         ,         ,   772745.424,  6287406.827, CH 10722.979          ,        ,
     587, 10730.000,     -0.000,         ,         ,   772742.637,  6287413.271, CH 10730.000          ,        ,
     588, 10740.000,      0.000,         ,         ,   772738.667,  6287422.449, CH 10740.000          ,        ,
     589, 10745.385,      0.000,         ,         ,   772736.530,  6287427.391, CH 10745.385          ,        ,
     590, 10750.000,     -0.000,         ,         ,   772734.617,  6287431.591, CH 10750.000          ,        ,
     591, 10760.000,     -0.000,         ,         ,   772729.926,  6287440.420, CH 10760.000          ,        ,
     592, 10770.000,     -0.000,         ,         ,   772724.517,  6287448.827, CH 10770.000          ,        ,
     593, 10780.000,     -0.000,         ,         ,   772718.427,  6287456.755, CH 10780.000          ,        ,
     594, 10790.000,      0.000,         ,         ,   772711.698,  6287464.149, CH 10790.000          ,        ,
     595, 10800.000,     -0.000,         ,         ,   772704.378,  6287470.957, CH 10800.000          ,        ,
     596, 10801.015,     -0.000,         ,         ,   772703.603,  6287471.613, CH 10801.015          ,        ,
     597, 10810.000,      0.000,         ,         ,   772696.529,  6287477.149, CH 10810.000          ,        ,
     598, 10820.000,      0.000,         ,         ,   772688.284,  6287482.806, CH 10820.000          ,        ,
     599, 10830.000,      0.000,         ,         ,   772679.776,  6287488.059, CH 10830.000          ,        ,
     600, 10840.000,      0.000,         ,         ,   772671.115,  6287493.058, CH 10840.000          ,        ,
     601, 10846.015,      0.000,         ,         ,   772665.873,  6287496.009, CH 10846.015          ,        ,
     602, 10850.000,      0.000,         ,         ,   772662.398,  6287497.959, CH 10850.000          ,        ,
     603, 10860.000,      0.000,         ,         ,   772653.678,  6287502.854, CH 10860.000          ,        ,
     604, 10870.000,      0.000,         ,         ,   772644.958,  6287507.748, CH 10870.000          ,        ,
     605, 10871.086,      0.000,         ,         ,   772644.011,  6287508.280, CH 10871.086          ,        ,
     606, 10880.000,     -0.000,         ,         ,   772636.083,  6287512.350, CH 10880.000          ,        ,
     607, 10890.000,     -0.000,         ,         ,   772626.858,  6287516.202, CH 10890.000          ,        ,
     608, 10900.000,      0.000,         ,         ,   772617.344,  6287519.273, CH 10900.000          ,        ,
     609, 10910.000,     -0.000,         ,         ,   772607.607,  6287521.541, CH 10910.000          ,        ,
     610, 10920.000,      0.000,         ,         ,   772597.716,  6287522.991, CH 10920.000          ,        ,
     611, 10930.000,      0.000,         ,         ,   772587.738,  6287523.612, CH 10930.000          ,        ,
     612, 10940.000,      0.000,         ,         ,   772577.743,  6287523.401, CH 10940.000          ,        ,
     613, 10949.296,      0.000,         ,         ,   772568.498,  6287522.459, CH 10949.296          ,        ,
     614, 10950.000,      0.000,         ,         ,   772567.800,  6287522.360, CH 10950.000          ,        ,
     615, 10960.000,      0.000,         ,         ,   772557.899,  6287520.962, CH 10960.000          ,        ,
     616, 10970.000,      0.000,         ,         ,   772547.997,  6287519.564, CH 10970.000          ,        ,
     617, 10980.000,      0.000,         ,         ,   772538.095,  6287518.166, CH 10980.000          ,        ,
     618, 10980.113,      0.000,         ,         ,   772537.984,  6287518.151, CH 10980.113          ,        ,
     619, 10990.000,      0.000,         ,         ,   772528.141,  6287517.254, CH 10990.000          ,        ,
     620, 11000.000,      0.000,         ,         ,   772518.146,  6287517.340, CH 11000.000          ,        ,
     621, 11010.000,      0.000,         ,         ,   772508.209,  6287518.424, CH 11010.000          ,        ,
     622, 11020.000,      0.000,         ,         ,   772498.429,  6287520.494, CH 11020.000          ,        ,
     623, 11030.000,      0.000,         ,         ,   772488.906,  6287523.530, CH 11030.000          ,        ,
     624, 11040.000,      0.000,         ,         ,   772479.733,  6287527.502, CH 11040.000          ,        ,
     625, 11050.000,     -0.000,         ,         ,   772471.002,  6287532.369, CH 11050.000          ,        ,
     626, 11060.000,      0.000,         ,         ,   772462.801,  6287538.084, CH 11060.000          ,        ,
     627, 11060.220,      0.000,         ,         ,   772462.628,  6287538.219, CH 11060.220          ,        ,
     628, 11070.000,      0.000,         ,         ,   772454.906,  6287544.221, CH 11070.000          ,        ,
     629, 11076.399,      0.000,         ,         ,   772449.854,  6287548.149, CH 11076.399          ,        ,
     630, 11080.000,     -0.000,         ,         ,   772446.972,  6287550.307, CH 11080.000          ,        ,
     631, 11090.000,      0.000,         ,         ,   772438.583,  6287555.742, CH 11090.000          ,        ,
     632, 11100.000,      0.000,         ,         ,   772429.692,  6287560.311, CH 11100.000          ,        ,
     633, 11110.000,     -0.000,         ,         ,   772420.391,  6287563.971, CH 11110.000          ,        ,
     634, 11120.000,      0.000,         ,         ,   772410.770,  6287566.683, CH 11120.000          ,        ,
     635, 11130.000,      0.000,         ,         ,   772400.926,  6287568.422, CH 11130.000          ,        ,
     636, 11140.000,      0.000,         ,         ,   772390.958,  6287569.169, CH 11140.000          ,        ,
     637, 11150.000,      0.000,         ,         ,   772380.966,  6287568.917, CH 11150.000          ,        ,
     638, 11160.000,     -0.000,         ,         ,   772371.048,  6287567.669, CH 11160.000          ,        ,
     639, 11170.000,     -0.000,         ,         ,   772361.305,  6287565.436, CH 11170.000          ,        ,
     640, 11180.000,     -0.000,         ,         ,   772351.833,  6287562.243, CH 11180.000          ,        ,
     641, 11189.463,      0.000,         ,         ,   772343.205,  6287558.364, CH 11189.463          ,        ,
     642, 11190.000,      0.000,         ,         ,   772342.726,  6287558.121, CH 11190.000          ,        ,
     643, 11200.000,     -0.000,         ,         ,   772333.810,  6287553.593, CH 11200.000          ,        ,
     644, 11210.000,      0.000,         ,         ,   772324.893,  6287549.066, CH 11210.000          ,        ,
     645, 11220.000,     -0.000,         ,         ,   772315.977,  6287544.539, CH 11220.000          ,        ,
     646, 11230.000,      0.000,         ,         ,   772307.061,  6287540.011, CH 11230.000          ,        ,
     647, 11240.000,     -0.000,         ,         ,   772298.144,  6287535.484, CH 11240.000          ,        ,
     648, 11250.000,      0.000,         ,         ,   772289.228,  6287530.957, CH 11250.000          ,        ,
     649, 11260.000,     -0.000,         ,         ,   772280.311,  6287526.429, CH 11260.000          ,        ,
     650, 11270.000,      0.000,         ,         ,   772271.395,  6287521.902, CH 11270.000          ,        ,
     651, 11280.000,     -0.000,         ,         ,   772262.478,  6287517.375, CH 11280.000          ,        ,
     652, 11290.000,      0.000,         ,         ,   772253.562,  6287512.847, CH 11290.000          ,        ,
     653, 11296.855,      0.000,         ,         ,   772247.449,  6287509.744, CH 11296.855          ,        ,
     654, 11300.000,     -0.000,         ,         ,   772244.638,  6287508.335, CH 11300.000          ,        ,
     655, 11310.000,     -0.000,         ,         ,   772235.602,  6287504.051, CH 11310.000          ,        ,
     656, 11320.000,      0.000,         ,         ,   772226.429,  6287500.071, CH 11320.000          ,        ,
     657, 11330.000,      0.000,         ,         ,   772217.128,  6287496.399, CH 11330.000          ,        ,
     658, 11340.000,     -0.000,         ,         ,   772207.710,  6287493.039, CH 11340.000          ,        ,
     659, 11343.817,      0.000,         ,         ,   772204.086,  6287491.840, CH 11343.817          ,        ,
     660, 11350.000,     -0.000,         ,         ,   772198.204,  6287489.934, CH 11350.000          ,        ,
     661, 11360.000,      0.000,         ,         ,   772188.691,  6287486.852, CH 11360.000          ,        ,
     662, 11370.000,      0.000,         ,         ,   772179.178,  6287483.771, CH 11370.000          ,        ,
     663, 11380.000,      0.000,         ,         ,   772169.664,  6287480.689, CH 11380.000          ,        ,
     664, 11390.000,      0.000,         ,         ,   772160.151,  6287477.607, CH 11390.000          ,        ,
     665, 11400.000,     -0.000,         ,         ,   772150.638,  6287474.525, CH 11400.000          ,        ,
     666, 11410.000,      0.000,         ,         ,   772141.125,  6287471.443, CH 11410.000          ,        ,
     667, 11414.103,      0.000,         ,         ,   772137.222,  6287470.179, CH 11414.103          ,        ,
     668, 11420.000,      0.000,         ,         ,   772131.613,  6287468.357, CH 11420.000          ,        ,
     669, 11430.000,      0.000,         ,         ,   772122.121,  6287465.208, CH 11430.000          ,        ,
     670, 11440.000,      0.000,         ,         ,   772112.688,  6287461.892, CH 11440.000          ,        ,
     671, 11450.000,      0.000,         ,         ,   772103.353,  6287458.306, CH 11450.000          ,        ,
     672, 11459.103,      0.000,         ,         ,   772094.986,  6287454.724, CH 11459.103          ,        ,
     673, 11460.000,      0.000,         ,         ,   772094.170,  6287454.351, CH 11460.000          ,        ,
     674, 11470.000,      0.000,         ,         ,   772085.189,  6287449.954, CH 11470.000          ,        ,
     675, 11480.000,      0.000,         ,         ,   772076.440,  6287445.114, CH 11480.000          ,        ,
     676, 11490.000,     -0.000,         ,         ,   772067.943,  6287439.843, CH 11490.000          ,        ,
     677, 11500.000,      0.000,         ,         ,   772059.720,  6287434.154, CH 11500.000          ,        ,
     678, 11500.247,      0.000,         ,         ,   772059.521,  6287434.008, CH 11500.247          ,        ,
     679, 11510.000,     -0.000,         ,         ,   772051.782,  6287428.074, CH 11510.000          ,        ,
     680, 11520.000,      0.000,         ,         ,   772044.087,  6287421.688, CH 11520.000          ,        ,
     681, 11530.000,     -0.000,         ,         ,   772036.574,  6287415.089, CH 11530.000          ,        ,
     682, 11540.000,     -0.000,         ,         ,   772029.174,  6287408.363, CH 11540.000          ,        ,
     683, 11545.247,      0.000,         ,         ,   772025.312,  6287404.811, CH 11545.247          ,        ,
     684, 11550.000,      0.000,         ,         ,   772021.815,  6287401.592, CH 11550.000          ,        ,
     685, 11560.000,     -0.000,         ,         ,   772014.457,  6287394.820, CH 11560.000          ,        ,
     686, 11570.000,     -0.000,         ,         ,   772007.100,  6287388.047, CH 11570.000          ,        ,
     687, 11580.000,      0.000,         ,         ,   771999.742,  6287381.275, CH 11580.000          ,        ,
     688, 11590.000,      0.000,         ,         ,   771992.385,  6287374.502, CH 11590.000          ,        ,
     689, 11600.000,      0.000,         ,         ,   771985.027,  6287367.730, CH 11600.000          ,        ,
     690, 11610.000,     -0.000,         ,         ,   771977.669,  6287360.957, CH 11610.000          ,        ,
     691, 11620.000,     -0.000,         ,         ,   771970.312,  6287354.185, CH 11620.000          ,        ,
     692, 11630.000,      0.000,         ,         ,   771962.954,  6287347.412, CH 11630.000          ,        ,
     693, 11640.000,      0.000,         ,         ,   771955.597,  6287340.640, CH 11640.000          ,        ,
     694, 11650.000,      0.000,         ,         ,   771948.239,  6287333.868, CH 11650.000          ,        ,
     695, 11660.000,     -0.000,         ,         ,   771940.882,  6287327.095, CH 11660.000          ,        ,
     696, 11670.000,     -0.000,         ,         ,   771933.524,  6287320.323, CH 11670.000          ,        ,
     697, 11680.000,      0.000,         ,         ,   771926.166,  6287313.550, CH 11680.000          ,        ,
     698, 11690.000,      0.000,         ,         ,   771918.809,  6287306.778, CH 11690.000          ,        ,
     699, 11700.000,      0.000,         ,         ,   771911.451,  6287300.005, CH 11700.000          ,        ,
     700, 11710.000,      0.000,         ,         ,   771904.094,  6287293.233, CH 11710.000          ,        ,
     701, 11711.754,      0.000,         ,         ,   771902.803,  6287292.045, CH 11711.754          ,        ,
     702, 11720.000,     -0.000,         ,         ,   771896.732,  6287286.465, CH 11720.000          ,        ,
     703, 11730.000,     -0.000,         ,         ,   771889.333,  6287279.738, CH 11730.000          ,        ,
     704, 11740.000,      0.000,         ,         ,   771881.853,  6287273.101, CH 11740.000          ,        ,
     705, 11750.000,      0.000,         ,         ,   771874.249,  6287266.606, CH 11750.000          ,        ,
     706, 11760.000,     -0.000,         ,         ,   771866.483,  6287260.308, CH 11760.000          ,        ,
     707, 11761.754,      0.000,         ,         ,   771865.101,  6287259.227, CH 11761.754          ,        ,
     708, 11770.000,      0.000,         ,         ,   771858.521,  6287254.257, CH 11770.000          ,        ,
     709, 11780.000,      0.000,         ,         ,   771850.363,  6287248.476, CH 11780.000          ,        ,
     710, 11790.000,      0.000,         ,         ,   771842.016,  6287242.969, CH 11790.000          ,        ,
     711, 11800.000,      0.000,         ,         ,   771833.490,  6287237.743, CH 11800.000          ,        ,
     712, 11810.000,      0.000,         ,         ,   771824.795,  6287232.805, CH 11810.000          ,        ,
     713, 11820.000,     -0.000,         ,         ,   771815.941,  6287228.159, CH 11820.000          ,        ,
     714, 11830.000,     -0.000,         ,         ,   771806.936,  6287223.811, CH 11830.000          ,        ,
     715, 11840.000,     -0.000,         ,         ,   771797.792,  6287219.765, CH 11840.000          ,        ,
     716, 11850.000,      0.000,         ,         ,   771788.517,  6287216.027, CH 11850.000          ,        ,
     717, 11854.673,      0.000,         ,         ,   771784.141,  6287214.386, CH 11854.673          ,        ,
     718, 11860.000,     -0.000,         ,         ,   771779.124,  6287212.598, CH 11860.000          ,        ,
     719, 11870.000,     -0.000,         ,         ,   771769.633,  6287209.449, CH 11870.000          ,        ,
     720, 11880.000,      0.000,         ,         ,   771760.072,  6287206.520, CH 11880.000          ,        ,
     721, 11890.000,     -0.000,         ,         ,   771750.463,  6287203.749, CH 11890.000          ,        ,
     722, 11900.000,      0.000,         ,         ,   771740.828,  6287201.071, CH 11900.000          ,        ,
     723, 11904.673,      0.000,         ,         ,   771736.322,  6287199.835, CH 11904.673          ,        ,
     724, 11910.000,     -0.000,         ,         ,   771731.185,  6287198.426, CH 11910.000          ,        ,
     725, 11920.000,      0.000,         ,         ,   771721.541,  6287195.782, CH 11920.000          ,        ,
     726, 11926.342,      0.000,         ,         ,   771715.424,  6287194.105, CH 11926.342          ,        ,
     727, 11930.000,     -0.000,         ,         ,   771711.897,  6287193.137, CH 11930.000          ,        ,
     728, 11940.000,     -0.000,         ,         ,   771702.264,  6287190.452, CH 11940.000          ,        ,
     729, 11950.000,     -0.000,         ,         ,   771692.669,  6287187.636, CH 11950.000          ,        ,
     730, 11960.000,      0.000,         ,         ,   771683.143,  6287184.594, CH 11960.000          ,        ,
     731, 11970.000,     -0.000,         ,         ,   771673.725,  6287181.234, CH 11970.000          ,        ,
     732, 11976.342,      0.000,         ,         ,   771667.830,  6287178.897, CH 11976.342          ,        ,
     733, 11980.000,     -0.000,         ,         ,   771664.463,  6287177.466, CH 11980.000          ,        ,
     734, 11990.000,      0.000,         ,         ,   771655.399,  6287173.244, CH 11990.000          ,        ,
     735, 12000.000,     -0.000,         ,         ,   771646.558,  6287168.575, CH 12000.000          ,        ,
     736, 12010.000,     -0.000,         ,         ,   771637.960,  6287163.469, CH 12010.000          ,        ,
     737, 12020.000,     -0.000,         ,         ,   771629.629,  6287157.940, CH 12020.000          ,        ,
     738, 12030.000,      0.000,         ,         ,   771621.585,  6287152.002, CH 12030.000          ,        ,
     739, 12040.000,     -0.000,         ,         ,   771613.847,  6287145.669, CH 12040.000          ,        ,
     740, 12050.000,     -0.000,         ,         ,   771606.436,  6287138.957, CH 12050.000          ,        ,
     741, 12060.000,      0.000,         ,         ,   771599.369,  6287131.883, CH 12060.000          ,        ,
     742, 12070.000,     -0.000,         ,         ,   771592.664,  6287124.465, CH 12070.000          ,        ,
     743, 12077.214,      0.000,         ,         ,   771588.062,  6287118.910, CH 12077.214          ,        ,
     744, 12080.000,     -0.000,         ,         ,   771586.339,  6287116.721, CH 12080.000          ,        ,
     745, 12090.000,      0.000,         ,         ,   771580.381,  6287108.691, CH 12090.000          ,        ,
     746, 12100.000,      0.000,         ,         ,   771574.725,  6287100.444, CH 12100.000          ,        ,
     747, 12110.000,      0.000,         ,         ,   771569.296,  6287092.046, CH 12110.000          ,        ,
     748, 12120.000,      0.000,         ,         ,   771564.012,  6287083.556, CH 12120.000          ,        ,
     749, 12127.214,      0.000,         ,         ,   771560.244,  6287077.405, CH 12127.214          ,        ,
     750, 12130.000,      0.000,         ,         ,   771558.790,  6287075.028, CH 12130.000          ,        ,
     751, 12140.000,     -0.000,         ,         ,   771553.573,  6287066.497, CH 12140.000          ,        ,
     752, 12150.000,      0.000,         ,         ,   771548.357,  6287057.965, CH 12150.000          ,        ,
     753, 12160.000,      0.000,         ,         ,   771543.140,  6287049.434, CH 12160.000          ,        ,
     754, 12162.075,      0.000,         ,         ,   771542.057,  6287047.664, CH 12162.075          ,        ,
     755, 12170.000,      0.000,         ,         ,   771537.930,  6287040.898, CH 12170.000          ,        ,
     756, 12180.000,     -0.000,         ,         ,   771532.788,  6287032.321, CH 12180.000          ,        ,
     757, 12190.000,     -0.000,         ,         ,   771527.801,  6287023.654, CH 12190.000          ,        ,
     758, 12200.000,     -0.000,         ,         ,   771523.058,  6287014.851, CH 12200.000          ,        ,
     759, 12210.000,     -0.000,         ,         ,   771518.652,  6287005.875, CH 12210.000          ,        ,
     760, 12212.075,     -0.000,         ,         ,   771517.789,  6287003.988, CH 12212.075          ,        ,
     761, 12220.000,      0.000,         ,         ,   771514.674,  6286996.701, CH 12220.000          ,        ,
     762, 12229.986,      0.000,         ,         ,   771511.164,  6286987.353, CH 12229.986          ,        ,
     763, 12230.000,     -0.000,         ,         ,   771511.159,  6286987.340, CH 12230.000          ,        ,
     764, 12240.000,     -0.000,         ,         ,   771508.101,  6286977.820, CH 12240.000          ,        ,
     765, 12250.000,     -0.000,         ,         ,   771505.425,  6286968.185, CH 12250.000          ,        ,
     766, 12260.000,     -0.000,         ,         ,   771503.039,  6286958.474, CH 12260.000          ,        ,
     767, 12270.000,     -0.000,         ,         ,   771500.848,  6286948.718, CH 12270.000          ,        ,
     768, 12279.986,      0.000,         ,         ,   771498.757,  6286938.952, CH 12279.986          ,        ,
     769, 12280.000,     -0.000,         ,         ,   771498.755,  6286938.939, CH 12280.000          ,        ,
     770, 12287.987,      0.000,         ,         ,   771497.095,  6286931.126, CH 12287.987          ,        ,
     771, 12290.000,      0.000,         ,         ,   771496.677,  6286929.157, CH 12290.000          ,        ,
     772, 12300.000,      0.000,         ,         ,   771494.572,  6286919.382, CH 12300.000          ,        ,
     773, 12310.000,      0.000,         ,         ,   771492.349,  6286909.632, CH 12310.000          ,        ,
     774, 12320.000,      0.000,         ,         ,   771489.912,  6286899.934, CH 12320.000          ,        ,
     775, 12330.000,      0.000,         ,         ,   771487.166,  6286890.319, CH 12330.000          ,        ,
     776, 12337.987,      0.000,         ,         ,   771484.689,  6286882.725, CH 12337.987          ,        ,
     777, 12340.000,      0.000,         ,         ,   771484.019,  6286880.828, CH 12340.000          ,        ,
     778, 12350.000,      0.000,         ,         ,   771480.410,  6286871.503, CH 12350.000          ,        ,
     779, 12360.000,     -0.000,         ,         ,   771476.339,  6286862.370, CH 12360.000          ,        ,
     780, 12370.000,     -0.000,         ,         ,   771471.816,  6286853.452, CH 12370.000          ,        ,
     781, 12380.000,      0.000,         ,         ,   771466.854,  6286844.772, CH 12380.000          ,        ,
     782, 12390.000,     -0.000,         ,         ,   771461.464,  6286836.350, CH 12390.000          ,        ,
     783, 12400.000,      0.000,         ,         ,   771455.660,  6286828.208, CH 12400.000          ,        ,
     784, 12410.000,      0.000,         ,         ,   771449.456,  6286820.367, CH 12410.000          ,        ,
     785, 12420.000,      0.000,         ,         ,   771442.868,  6286812.845, CH 12420.000          ,        ,
     786, 12430.000,      0.000,         ,         ,   771435.912,  6286805.662, CH 12430.000          ,        ,
     787, 12435.146,     -0.000,         ,         ,   771432.194,  6286802.103, CH 12435.146          ,        ,
     788, 12440.000,     -0.000,         ,         ,   771428.607,  6286798.834, CH 12440.000          ,        ,
     789, 12450.000,     -0.000,         ,         ,   771421.003,  6286792.341, CH 12450.000          ,        ,
     790, 12460.000,      0.000,         ,         ,   771413.175,  6286786.119, CH 12460.000          ,        ,
     791, 12470.000,     -0.000,         ,         ,   771405.193,  6286780.095, CH 12470.000          ,        ,
     792, 12480.000,     -0.000,         ,         ,   771397.120,  6286774.193, CH 12480.000          ,        ,
     793, 12485.146,      0.000,         ,         ,   771392.950,  6286771.177, CH 12485.146          ,        ,
     794, 12490.000,      0.000,         ,         ,   771389.016,  6286768.334, CH 12490.000          ,        ,
     795, 12500.000,      0.000,         ,         ,   771380.911,  6286762.477, CH 12500.000          ,        ,
     796, 12510.000,     -0.000,         ,         ,   771372.805,  6286756.621, CH 12510.000          ,        ,
     797, 12520.000,     -0.000,         ,         ,   771364.700,  6286750.764, CH 12520.000          ,        ,
     798, 12530.000,      0.000,         ,         ,   771356.595,  6286744.907, CH 12530.000          ,        ,
     799, 12540.000,      0.000,         ,         ,   771348.489,  6286739.050, CH 12540.000          ,        ,
     800, 12550.000,      0.000,         ,         ,   771340.384,  6286733.193, CH 12550.000          ,        ,
     801, 12560.000,      0.000,         ,         ,   771332.279,  6286727.336, CH 12560.000          ,        ,
     802, 12570.000,     -0.000,         ,         ,   771324.174,  6286721.479, CH 12570.000          ,        ,
     803, 12577.995,      0.000,         ,         ,   771317.694,  6286716.796, CH 12577.995          ,        ,
     804, 12580.000,      0.000,         ,         ,   771316.066,  6286715.625, CH 12580.000          ,        ,
     805, 12590.000,      0.000,         ,         ,   771307.870,  6286709.895, CH 12590.000          ,        ,
     806, 12600.000,     -0.000,         ,         ,   771299.550,  6286704.349, CH 12600.000          ,        ,
     807, 12610.000,     -0.000,         ,         ,   771291.108,  6286698.989, CH 12610.000          ,        ,
     808, 12620.000,     -0.000,         ,         ,   771282.549,  6286693.818, CH 12620.000          ,        ,
     809, 12630.000,     -0.000,         ,         ,   771273.877,  6286688.838, CH 12630.000          ,        ,
     810, 12640.000,     -0.000,         ,         ,   771265.097,  6286684.052, CH 12640.000          ,        ,
     811, 12650.000,      0.000,         ,         ,   771256.213,  6286679.462, CH 12650.000          ,        ,
     812, 12660.000,      0.000,         ,         ,   771247.229,  6286675.071, CH 12660.000          ,        ,
     813, 12670.000,      0.000,         ,         ,   771238.149,  6286670.881, CH 12670.000          ,        ,
     814, 12680.000,      0.000,         ,         ,   771228.979,  6286666.893, CH 12680.000          ,        ,
     815, 12690.000,      0.000,         ,         ,   771219.722,  6286663.110, CH 12690.000          ,        ,
     816, 12700.000,      0.000,         ,         ,   771210.384,  6286659.534, CH 12700.000          ,        ,
     817, 12710.000,      0.000,         ,         ,   771200.968,  6286656.166, CH 12710.000          ,        ,
     818, 12720.000,      0.000,         ,         ,   771191.480,  6286653.008, CH 12720.000          ,        ,
     819, 12730.000,      0.000,         ,         ,   771181.924,  6286650.062, CH 12730.000          ,        ,
     820, 12740.000,      0.000,         ,         ,   771172.305,  6286647.329, CH 12740.000          ,        ,
     821, 12750.000,     -0.000,         ,         ,   771162.628,  6286644.811, CH 12750.000          ,        ,
     822, 12760.000,      0.000,         ,         ,   771152.897,  6286642.507, CH 12760.000          ,        ,
     823, 12770.000,      0.000,         ,         ,   771143.117,  6286640.421, CH 12770.000          ,        ,
     824, 12780.000,      0.000,         ,         ,   771133.293,  6286638.553, CH 12780.000          ,        ,
     825, 12790.000,      0.000,         ,         ,   771123.431,  6286636.903, CH 12790.000          ,        ,
     826, 12800.000,      0.000,         ,         ,   771113.534,  6286635.473, CH 12800.000          ,        ,
     827, 12810.000,      0.000,         ,         ,   771103.607,  6286634.263, CH 12810.000          ,        ,
     828, 12820.000,      0.000,         ,         ,   771093.656,  6286633.274, CH 12820.000          ,        ,
     829, 12830.000,      0.000,         ,         ,   771083.686,  6286632.507, CH 12830.000          ,        ,
     830, 12840.000,      0.000,         ,         ,   771073.701,  6286631.961, CH 12840.000          ,        ,
     831, 12850.000,      0.000,         ,         ,   771063.707,  6286631.637, CH 12850.000          ,        ,
     832, 12860.000,      0.000,         ,         ,   771053.707,  6286631.535, CH 12860.000          ,        ,
     833, 12870.000,      0.000,         ,         ,   771043.708,  6286631.656, CH 12870.000          ,        ,
     834, 12880.000,      0.000,         ,         ,   771033.714,  6286631.998, CH 12880.000          ,        ,
     835, 12883.647,      0.000,         ,         ,   771030.072,  6286632.179, CH 12883.647          ,        ,
     836, 12890.000,      0.000,         ,         ,   771023.728,  6286632.518, CH 12890.000          ,        ,
     837, 12900.000,      0.000,         ,         ,   771013.742,  6286633.053, CH 12900.000          ,        ,
     838, 12910.000,      0.000,         ,         ,   771003.757,  6286633.587, CH 12910.000          ,        ,
     839, 12920.000,      0.000,         ,         ,   770993.771,  6286634.122, CH 12920.000          ,        ,
     840, 12930.000,      0.000,         ,         ,   770983.785,  6286634.657, CH 12930.000          ,        ,
     841, 12940.000,      0.000,         ,         ,   770973.800,  6286635.191, CH 12940.000          ,        ,
     842, 12950.000,      0.000,         ,         ,   770963.814,  6286635.726, CH 12950.000          ,        ,
     843, 12960.000,      0.000,         ,         ,   770953.828,  6286636.261, CH 12960.000          ,        ,
     844, 12970.000,      0.000,         ,         ,   770943.842,  6286636.795, CH 12970.000          ,        ,
     845, 12980.000,      0.000,         ,         ,   770933.857,  6286637.330, CH 12980.000          ,        ,
     846, 12990.000,      0.000,         ,         ,   770923.871,  6286637.864, CH 12990.000          ,        ,
     847, 13000.000,      0.000,         ,         ,   770913.885,  6286638.399, CH 13000.000          ,        ,
     848, 13010.000,      0.000,         ,         ,   770903.900,  6286638.934, CH 13010.000          ,        ,
     849, 13020.000,      0.000,         ,         ,   770893.914,  6286639.468, CH 13020.000          ,        ,
     850, 13030.000,      0.000,         ,         ,   770883.928,  6286640.003, CH 13030.000          ,        ,
