NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:24:50 2026

Terramodel  Project: mc70.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 2881.229 to End Ch 8721.104. Name:MC70

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     174,  4490.000,      0.000,         ,         ,   240039.915,  6286651.338, CH 4490.000           ,        ,
     175,  4495.806,      0.000,         ,         ,   240042.524,  6286646.152, CH 4495.806           ,        ,
     176,  4500.000,     -0.000,         ,         ,   240044.410,  6286642.406, CH 4500.000           ,        ,
     177,  4510.000,      0.000,         ,         ,   240048.929,  6286633.485, CH 4510.000           ,        ,
     178,  4520.000,      0.000,         ,         ,   240053.523,  6286624.603, CH 4520.000           ,        ,
     179,  4530.000,      0.000,         ,         ,   240058.244,  6286615.788, CH 4530.000           ,        ,
     180,  4540.000,     -0.000,         ,         ,   240063.142,  6286607.070, CH 4540.000           ,        ,
     181,  4550.000,      0.000,         ,         ,   240068.266,  6286598.483, CH 4550.000           ,        ,
     182,  4560.000,      0.000,         ,         ,   240073.663,  6286590.065, CH 4560.000           ,        ,
     183,  4560.806,      0.000,         ,         ,   240074.111,  6286589.395, CH 4560.806           ,        ,
     184,  4570.000,      0.000,         ,         ,   240079.369,  6286581.853, CH 4570.000           ,        ,
     185,  4580.000,      0.000,         ,         ,   240085.387,  6286573.867, CH 4580.000           ,        ,
     186,  4590.000,      0.000,         ,         ,   240091.708,  6286566.119, CH 4590.000           ,        ,
     187,  4600.000,     -0.000,         ,         ,   240098.321,  6286558.619, CH 4600.000           ,        ,
     188,  4610.000,      0.000,         ,         ,   240105.218,  6286551.379, CH 4610.000           ,        ,
     189,  4620.000,     -0.000,         ,         ,   240112.389,  6286544.410, CH 4620.000           ,        ,
     190,  4630.000,      0.000,         ,         ,   240119.822,  6286537.721, CH 4630.000           ,        ,
     191,  4640.000,     -0.000,         ,         ,   240127.507,  6286531.323, CH 4640.000           ,        ,
     192,  4650.000,     -0.000,         ,         ,   240135.432,  6286525.226, CH 4650.000           ,        ,
     193,  4660.000,     -0.000,         ,         ,   240143.586,  6286519.438, CH 4660.000           ,        ,
     194,  4670.000,      0.000,         ,         ,   240151.956,  6286513.967, CH 4670.000           ,        ,
     195,  4680.000,      0.000,         ,         ,   240160.530,  6286508.823, CH 4680.000           ,        ,
     196,  4690.000,      0.000,         ,         ,   240169.296,  6286504.012, CH 4690.000           ,        ,
     197,  4695.869,      0.000,         ,         ,   240174.525,  6286501.346, CH 4695.869           ,        ,
     198,  4700.000,     -0.000,         ,         ,   240178.226,  6286499.512, CH 4700.000           ,        ,
     199,  4709.213,      0.000,         ,         ,   240186.481,  6286495.420, CH 4709.213           ,        ,
     200,  4710.000,     -0.000,         ,         ,   240187.177,  6286495.053, CH 4710.000           ,        ,
     201,  4720.000,     -0.000,         ,         ,   240193.685,  6286487.705, CH 4720.000           ,        ,
     202,  4726.856,      0.000,         ,         ,   240194.788,  6286480.998, CH 4726.856           ,        ,
     203,  4730.000,      0.000,         ,         ,   240194.582,  6286477.861, CH 4730.000           ,        ,
     204,  4740.000,     -0.000,         ,         ,   240193.927,  6286467.882, CH 4740.000           ,        ,
     205,  4750.000,      0.000,         ,         ,   240193.272,  6286457.904, CH 4750.000           ,        ,
     206,  4760.000,      0.000,         ,         ,   240192.618,  6286447.925, CH 4760.000           ,        ,
     207,  4770.000,      0.000,         ,         ,   240191.963,  6286437.947, CH 4770.000           ,        ,
     208,  4780.000,      0.000,         ,         ,   240191.308,  6286427.968, CH 4780.000           ,        ,
     209,  4790.000,     -0.000,         ,         ,   240190.653,  6286417.990, CH 4790.000           ,        ,
     210,  4800.000,     -0.000,         ,         ,   240189.998,  6286408.011, CH 4800.000           ,        ,
     211,  4810.000,      0.000,         ,         ,   240189.344,  6286398.033, CH 4810.000           ,        ,
     212,  4820.000,      0.000,         ,         ,   240188.689,  6286388.054, CH 4820.000           ,        ,
     213,  4830.000,      0.000,         ,         ,   240188.034,  6286378.076, CH 4830.000           ,        ,
     214,  4840.000,      0.000,         ,         ,   240187.379,  6286368.097, CH 4840.000           ,        ,
     215,  4850.000,     -0.000,         ,         ,   240186.724,  6286358.119, CH 4850.000           ,        ,
     216,  4860.000,      0.000,         ,         ,   240186.069,  6286348.140, CH 4860.000           ,        ,
     217,  4870.000,     -0.000,         ,         ,   240185.415,  6286338.161, CH 4870.000           ,        ,
     218,  4880.000,      0.000,         ,         ,   240184.760,  6286328.183, CH 4880.000           ,        ,
     219,  4890.000,      0.000,         ,         ,   240184.105,  6286318.204, CH 4890.000           ,        ,
     220,  4900.000,      0.000,         ,         ,   240183.450,  6286308.226, CH 4900.000           ,        ,
     221,  4910.000,      0.000,         ,         ,   240182.795,  6286298.247, CH 4910.000           ,        ,
     222,  4920.000,      0.000,         ,         ,   240182.140,  6286288.269, CH 4920.000           ,        ,
     223,  4930.000,     -0.000,         ,         ,   240181.486,  6286278.290, CH 4930.000           ,        ,
     224,  4940.000,      0.000,         ,         ,   240180.831,  6286268.312, CH 4940.000           ,        ,
     225,  4950.000,     -0.000,         ,         ,   240180.176,  6286258.333, CH 4950.000           ,        ,
     226,  4960.000,      0.000,         ,         ,   240179.521,  6286248.355, CH 4960.000           ,        ,
     227,  4970.000,      0.000,         ,         ,   240178.866,  6286238.376, CH 4970.000           ,        ,
     228,  4980.000,     -0.000,         ,         ,   240178.212,  6286228.398, CH 4980.000           ,        ,
     229,  4990.000,      0.000,         ,         ,   240177.557,  6286218.419, CH 4990.000           ,        ,
     230,  5000.000,      0.000,         ,         ,   240176.902,  6286208.441, CH 5000.000           ,        ,
     231,  5010.000,      0.000,         ,         ,   240176.247,  6286198.462, CH 5010.000           ,        ,
     232,  5020.000,      0.000,         ,         ,   240175.592,  6286188.483, CH 5020.000           ,        ,
     233,  5030.000,     -0.000,         ,         ,   240174.937,  6286178.505, CH 5030.000           ,        ,
     234,  5040.000,      0.000,         ,         ,   240174.283,  6286168.526, CH 5040.000           ,        ,
     235,  5050.000,      0.000,         ,         ,   240173.628,  6286158.548, CH 5050.000           ,        ,
     236,  5060.000,     -0.000,         ,         ,   240172.973,  6286148.569, CH 5060.000           ,        ,
     237,  5070.000,      0.000,         ,         ,   240172.318,  6286138.591, CH 5070.000           ,        ,
     238,  5080.000,      0.000,         ,         ,   240171.663,  6286128.612, CH 5080.000           ,        ,
     239,  5090.000,      0.000,         ,         ,   240171.008,  6286118.634, CH 5090.000           ,        ,
     240,  5100.000,      0.000,         ,         ,   240170.354,  6286108.655, CH 5100.000           ,        ,
     241,  5102.332,      0.000,         ,         ,   240170.201,  6286106.328, CH 5102.332           ,        ,
     242,  5110.000,      0.000,         ,         ,   240169.735,  6286098.674, CH 5110.000           ,        ,
     243,  5120.000,      0.000,         ,         ,   240169.239,  6286088.687, CH 5120.000           ,        ,
     244,  5130.000,      0.000,         ,         ,   240168.867,  6286078.694, CH 5130.000           ,        ,
     245,  5140.000,      0.000,         ,         ,   240168.620,  6286068.697, CH 5140.000           ,        ,
     246,  5150.000,      0.000,         ,         ,   240168.498,  6286058.698, CH 5150.000           ,        ,
     247,  5160.000,      0.000,         ,         ,   240168.501,  6286048.698, CH 5160.000           ,        ,
     248,  5170.000,      0.000,         ,         ,   240168.629,  6286038.699, CH 5170.000           ,        ,
     249,  5180.000,     -0.000,         ,         ,   240168.882,  6286028.702, CH 5180.000           ,        ,
     250,  5190.000,     -0.000,         ,         ,   240169.260,  6286018.709, CH 5190.000           ,        ,
     251,  5200.000,     -0.000,         ,         ,   240169.763,  6286008.722, CH 5200.000           ,        ,
     252,  5210.000,      0.000,         ,         ,   240170.391,  6285998.742, CH 5210.000           ,        ,
     253,  5220.000,      0.000,         ,         ,   240171.143,  6285988.770, CH 5220.000           ,        ,
     254,  5230.000,      0.000,         ,         ,   240172.020,  6285978.809, CH 5230.000           ,        ,
     255,  5240.000,      0.000,         ,         ,   240173.021,  6285968.859, CH 5240.000           ,        ,
     256,  5250.000,      0.000,         ,         ,   240174.147,  6285958.922, CH 5250.000           ,        ,
     257,  5260.000,      0.000,         ,         ,   240175.397,  6285949.001, CH 5260.000           ,        ,
     258,  5270.000,     -0.000,         ,         ,   240176.770,  6285939.096, CH 5270.000           ,        ,
     259,  5280.000,     -0.000,         ,         ,   240178.268,  6285929.209, CH 5280.000           ,        ,
     260,  5290.000,      0.000,         ,         ,   240179.889,  6285919.341, CH 5290.000           ,        ,
     261,  5300.000,      0.000,         ,         ,   240181.633,  6285909.494, CH 5300.000           ,        ,
     262,  5310.000,      0.000,         ,         ,   240183.500,  6285899.670, CH 5310.000           ,        ,
     263,  5320.000,      0.000,         ,         ,   240185.489,  6285889.870, CH 5320.000           ,        ,
     264,  5330.000,     -0.000,         ,         ,   240187.601,  6285880.096, CH 5330.000           ,        ,
     265,  5340.000,      0.000,         ,         ,   240189.835,  6285870.349, CH 5340.000           ,        ,
     266,  5350.000,     -0.000,         ,         ,   240192.191,  6285860.630, CH 5350.000           ,        ,
     267,  5360.000,     -0.000,         ,         ,   240194.668,  6285850.942, CH 5360.000           ,        ,
     268,  5370.000,      0.000,         ,         ,   240197.266,  6285841.285, CH 5370.000           ,        ,
